Activity,Site_Number,Account_Name,FE,SSO,Lat,Lon,Dup Count,NewLat,NewLon
1-231454941385,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,94,40.76835389,-73.96097325
1-227844801953,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,95,40.76850603,-73.96004474
1-227844801953,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,96,40.76832391,-73.95974441
1-228204515471,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,97,40.76817497,-73.96034839
1-227041899971,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,98,40.76819614,-73.96130138
1-227041899971,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,99,40.76836796,-73.96172721
1-227041899971,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,100,40.76873246,-73.96123437
1-227771795244,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,101,40.7687384,-73.96027597
1-227771795244,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,102,40.76858032,-73.95973317
1-230578513286,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,103,40.76840355,-73.96010501
1-230598110733,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,104,40.76837063,-73.96104962
1-230598110733,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,105,40.76871181,-73.96169854
1-230598110733,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,106,40.7688973,-73.96145514
1-228937613545,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,107,40.76895656,-73.96054322
1-227742192871,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,108,40.7688351,-73.95980118
1-227742192871,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,109,40.7686446,-73.95991126
1-232750790752,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,110,40.7687602,-73.96077224
1-232750790752,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,111,40.76885949,-73.96159255
1-232750790752,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,112,40.76905119,-73.961618
1-227671634537,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,113,40.76915905,-73.96082518
1-225580626099,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,114,40.7690839,-73.95994302
1-225584976204,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,115,40.76909484,-73.95978256
1-225584523436,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,116,40.76896568,-73.96049134
1-231601906451,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,117,40.76901518,-73.9614177
1-231601906451,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,118,40.76919783,-73.96170995
1-234209318793,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,119,40.76934569,-73.9610994
1-234209318793,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,120,40.76952284,-73.96014739
1-234209318793,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,121,40.76935027,-73.95972918
1-230128898243,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,122,40.76918665,-73.96022929
1-230128898243,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,123,40.76918241,-73.9611879
1-232690173165,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,124,40.76934144,-73.96172369
1-234493590261,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,125,40.76971754,-73.96134404
1-230939583321,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,126,40.7697488,-73.96039801
1-230939583321,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,127,40.76960647,-73.95975537
1-224692716513,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,128,40.76942142,-73.96000696
1-231749413106,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,129,40.76936378,-73.96092147
1-232847699636,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,130,40.76968654,-73.96165811
1-232847699636,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Shalaby,212031503,40.76456,-73.957928,131,40.76987684,-73.9615396
1-227715719229,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,132,40.76995972,-73.96067492
1-232135694115,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,133,40.76985897,-73.95985903
1-228566250657,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,134,40.76966723,-73.95984208
1-228566250657,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,135,40.76976078,-73.96063963
1-234098814463,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,136,40.76983749,-73.96151843
1-232745379665,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,137,40.77002683,-73.96167051
1-228714104317,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,138,40.77015473,-73.96095605
1-228714104317,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,139,40.77010359,-73.96003192
1-250849857161,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,140,40.77012044,-73.95974776
1-250849857161,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Larrow,212044200,40.76456,-73.957928,141,40.76997366,-73.96036483
1-233693183740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,142,40.7699982,-73.9613158
1-233693183740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,143,40.7701715,-73.96172635
1-233693183740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,144,40.77033423,-73.96121902
1-232876672564,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,145,40.77053677,-73.96026025
1-231078617620,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,146,40.77037679,-73.95973153
1-234303231636,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,147,40.77020137,-73.96011896
1-230860485274,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,148,40.77017179,-73.96106633
1-234481374943,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Gass,212044304,40.76456,-73.957928,149,40.77031525,-73.96170265
1-229151138508,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,150,40.77069985,-73.96144288
1-233482267042,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,151,40.77075587,-73.96052585
1-233482267042,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,152,40.77063181,-73.95979468
1-228276980841,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,153,40.77044173,-73.9599216
1-228809576721,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,154,40.77036038,-73.96078992
1-228809576721,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,155,40.77066257,-73.96160131
1-228275046591,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,156,40.77085433,-73.96160978
1-229787711941,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,157,40.77095937,-73.96080755
1-233774898031,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,158,40.77088111,-73.95993218
1-250852292751,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,159,40.7706915,-73.95978848
1-231152898031,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,160,40.77076487,-73.96050857
1-231152898031,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,161,40.77081765,-73.96143041
1-228295556135,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,162,40.7710013,-73.96170645
1-228295556135,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Guerreiro,212056749,40.76456,-73.957928,163,40.77114698,-73.96108291
1-225657533263,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,164,40.77112076,-73.96013307
1-230828789861,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,165,40.77114673,-73.9597302
1-230828789861,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,166,40.77098491,-73.96024471
1-228212482740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,167,40.77098406,-73.96120355
1-228212482740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,168,40.77114497,-73.96172517
1-228212482740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,169,40.7713197,-73.96133
1-228212482740,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,170,40.7715476,-73.96038135
1-229066085525,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,171,40.77140302,-73.95975141
1-229187752187,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,172,40.77121889,-73.96001934
1-229187752187,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,173,40.77116449,-73.96093881
1-229187752187,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,174,40.77128985,-73.96166446
1-229187752187,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,175,40.7716797,-73.96152913
1-234293948225,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,176,40.7717595,-73.96065725
1-228260208091,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,177,40.77165588,-73.95985041
1-234894081921,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,178,40.77146411,-73.95985042
1-234358776671,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,179,40.7713605,-73.96065728
1-234358776671,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,180,40.77164031,-73.96152915
1-231280423071,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,181,40.77183016,-73.96166445
1-228381968661,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Rusko,212058138,40.76456,-73.957928,182,40.77195551,-73.96093878
1-228935839856,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,183,40.77190111,-73.96001932
1-228935839856,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,184,40.77171697,-73.95975142
1-234280932737,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,185,40.7717724,-73.96038138
1-231977653804,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,186,40.7718003,-73.96133002
1-235129392783,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,187,40.77197503,-73.96172517
1-235129392783,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,188,40.77213594,-73.96120352
1-231453544621,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Polcwiartek,212058946,40.76456,-73.957928,189,40.77213509,-73.96024468
1-231952018701,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,190,40.77217326,-73.9597302
1-231952018701,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,191,40.77199924,-73.96013309
1-231952018701,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,192,40.77197302,-73.96108294
1-231952018701,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,193,40.77211871,-73.96170646
1-230827953092,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,194,40.77230236,-73.96143039
1-230829016679,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,195,40.77255512,-73.96050855
1-227748944478,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,196,40.77242849,-73.95978847
1-227748944478,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,197,40.77223889,-73.95993219
1-228517583131,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,198,40.77216063,-73.96080758
1-232806056068,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,199,40.77226567,-73.9616098
1-228398493213,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,200,40.77265744,-73.9616013
1-228226195846,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Roche,212362149,40.76456,-73.957928,201,40.77275962,-73.96078989
1-234860791631,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,202,40.77267827,-73.95992158
1-233072635431,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,203,40.77248819,-73.95979469
1-230828344027,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,204,40.77236413,-73.96052588
1-228389261631,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,205,40.77262015,-73.9614429
1-232810696771,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,206,40.77280475,-73.96170264
1-234337482611,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,207,40.77294821,-73.96106631
1-234337482611,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,208,40.77291862,-73.96011893
1-234337482611,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,209,40.7727432,-73.95973153
1-232968609971,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,210,40.77278322,-73.96026028
1-228401979761,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,211,40.77278577,-73.96121905
1-234030030061,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,212,40.77294851,-73.96172635
1-230281436681,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,213,40.77312181,-73.96131577
1-230281436681,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,214,40.77314634,-73.9603648
1-232537784071,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,215,40.77319956,-73.95974775
1-229774749839,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,216,40.7730164,-73.96003194
1-229788993342,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,217,40.77296527,-73.96095608
1-229788993342,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,218,40.77309317,-73.96167052
1-229788993342,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Bonello,212462453,40.76456,-73.957928,219,40.77328251,-73.96151841
1-233879192361,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,220,40.77355922,-73.9606396
1-236491685801,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,221,40.77345276,-73.95984206
1-228400323698,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,222,40.77326102,-73.95985905
1-235193278781,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,223,40.77316028,-73.96067495
1-235193278781,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,224,40.77324316,-73.96153962
1-235193278781,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,225,40.77363346,-73.96165809
1-235193278781,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,226,40.77375622,-73.96092144
1-228304958725,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Baez,212551774,40.76456,-73.957928,227,40.77369857,-73.96000694
1-229382081141,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,228,40.77351352,-73.95975538
1-233069815507,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,229,40.7733712,-73.96039804
1-232806066621,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,230,40.77360246,-73.96134406
1-235363621311,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,231,40.77377856,-73.96172368
1-230581329081,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,232,40.7739376,-73.96118788
1-231153000601,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,233,40.77393335,-73.96022926
1-231153000601,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,234,40.77376973,-73.95972918
1-231153000601,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,235,40.77379716,-73.96014741
1-235564592701,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,Richard,212571364,40.76456,-73.957928,236,40.77377431,-73.96109943
1-229012992686,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,237,40.77392218,-73.96170996
1-226588282561,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,238,40.77410482,-73.96141768
1-225649628175,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,239,40.77415432,-73.96049131
1-233762889811,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,240,40.77422516,-73.95978255
1-230829850711,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,241,40.77403609,-73.95994304
1-230578834281,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,242,40.77396095,-73.96082521
1-231152897851,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,243,40.77406881,-73.96161801
1-231152897851,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,244,40.77426051,-73.96159254
1-231152897851,896046,MEMORIAL SLOAN KETTERING CANCER CENTER DISTRIBUTION CENTER,DeMaio,212572691,40.76456,-73.957928,245,40.7745598,-73.96077221
